strategy,variant,timeframe,window_size_months,start_month,end_month,net_pnl,final_equity,n_trades,n_trades_used,liquidated,fail_strict,fail_meaningful
momentum_ma,bidirectional,1D,42,2022-01,2025-06,-2945.6313,7054.37,72,72,False,True,True
momentum_ma,bidirectional,1D,42,2022-04,2025-09,2402.151,12402.15,73,73,False,False,False
momentum_ma,bidirectional,1D,42,2022-07,2025-12,-3642.0106,6357.99,75,75,False,True,True
momentum_ma,bidirectional,1D,42,2022-10,2026-03,-3185.9274,6814.07,79,79,False,True,True
momentum_ma,bidirectional,1D,45,2021-01,2024-09,-5628.5416,4371.46,81,81,False,True,True
momentum_ma,bidirectional,1D,45,2021-04,2024-12,-954.5872,9045.41,80,80,False,True,True
momentum_ma,bidirectional,1D,45,2021-07,2025-03,-4544.1114,5455.89,81,81,False,True,True
momentum_ma,bidirectional,1D,45,2021-10,2025-06,-928.8466,9071.15,79,79,False,True,True
momentum_ma,bidirectional,1D,45,2022-01,2025-09,-2968.6625,7031.34,78,78,False,True,True
momentum_ma,bidirectional,1D,45,2022-04,2025-12,1820.5288,11820.53,79,79,False,False,False
momentum_ma,bidirectional,1D,45,2022-07,2026-03,-2257.366,7742.63,82,82,False,True,True
momentum_ma,bidirectional,1D,48,2021-01,2024-12,-5960.2176,4039.78,90,90,False,True,True
momentum_ma,bidirectional,1D,48,2021-04,2025-03,-560.3696,9439.63,84,84,False,True,True
momentum_ma,bidirectional,1D,48,2021-07,2025-06,-3820.0804,6179.92,86,86,False,True,True
momentum_ma,bidirectional,1D,48,2021-10,2025-09,-958.4621,9041.54,85,85,False,True,True
momentum_ma,bidirectional,1D,48,2022-01,2025-12,-3298.4102,6701.59,84,84,False,True,True
momentum_ma,bidirectional,1D,48,2022-04,2026-03,4394.8066,14394.81,86,86,False,False,False
momentum_ma,bidirectional,1D,51,2021-01,2025-03,-5784.1556,4215.84,94,94,False,True,True
momentum_ma,bidirectional,1D,51,2021-04,2025-06,692.3293,10692.33,89,89,False,False,False
momentum_ma,bidirectional,1D,51,2021-07,2025-09,-3840.2566,6159.74,92,92,False,True,True
momentum_ma,bidirectional,1D,51,2021-10,2025-12,-1382.482,8617.52,91,91,False,True,True
momentum_ma,bidirectional,1D,51,2022-01,2026-03,-1838.9363,8161.06,91,91,False,True,True
momentum_ma,bidirectional,1D,54,2021-01,2025-06,-5224.6863,4775.31,99,99,False,True,True
momentum_ma,bidirectional,1D,54,2021-04,2025-09,657.421,10657.42,95,95,False,False,False
momentum_ma,bidirectional,1D,54,2021-07,2025-12,-4129.1293,5870.87,98,98,False,True,True
momentum_ma,bidirectional,1D,54,2021-10,2026-03,494.2432,10494.24,98,98,False,False,False
momentum_ma,bidirectional,1D,57,2021-01,2025-09,-5240.2767,4759.72,105,105,False,True,True
momentum_ma,bidirectional,1D,57,2021-04,2025-12,157.6212,10157.62,101,101,False,False,False
momentum_ma,bidirectional,1D,57,2021-07,2026-03,-2850.5696,7149.43,105,105,False,True,True
momentum_ma,bidirectional,1D,60,2021-01,2025-12,-5463.4929,4536.51,111,111,False,True,True
momentum_ma,bidirectional,1D,60,2021-04,2026-03,2369.7505,12369.75,108,108,False,False,False
momentum_ma,bidirectional,1D,63,2021-01,2026-03,-4475.5312,5524.47,118,118,False,True,True
momentum_ma,long_only,1h,3,2021-01,2021-03,0.0,10000.0,0,0,False,True,False
momentum_ma,long_only,1h,3,2021-04,2021-06,-1467.4818,8532.52,1,1,False,True,True
momentum_ma,long_only,1h,3,2021-07,2021-09,1125.0423,11125.04,2,2,False,False,False
momentum_ma,long_only,1h,3,2021-10,2021-12,296.9857,10296.99,1,1,False,False,False
momentum_ma,long_only,1h,3,2022-01,2022-03,0.0,10000.0,0,0,False,True,False
momentum_ma,long_only,1h,3,2022-04,2022-06,0.0,10000.0,0,0,False,True,False
momentum_ma,long_only,1h,3,2022-07,2022-09,0.0,10000.0,0,0,False,True,False
momentum_ma,long_only,1h,3,2022-10,2022-12,0.0,10000.0,0,0,False,True,False
momentum_ma,long_only,1h,3,2023-01,2023-03,2847.7632,12847.76,1,1,False,False,False
momentum_ma,long_only,1h,3,2023-04,2023-06,0.0,10000.0,0,0,False,True,False
momentum_ma,long_only,1h,3,2023-07,2023-09,0.0,10000.0,0,0,False,True,False
momentum_ma,long_only,1h,3,2023-10,2023-12,2054.5036,12054.5,1,1,False,False,False
momentum_ma,long_only,1h,3,2024-01,2024-03,1843.065,11843.07,1,1,False,False,False
momentum_ma,long_only,1h,3,2024-04,2024-06,0.0,10000.0,0,0,False,True,False
momentum_ma,long_only,1h,3,2024-07,2024-09,-464.4175,9535.58,2,2,False,True,True
momentum_ma,long_only,1h,3,2024-10,2024-12,1887.3563,11887.36,1,1,False,False,False
momentum_ma,long_only,1h,3,2025-01,2025-03,-1598.6903,8401.31,1,1,False,True,True
momentum_ma,long_only,1h,3,2025-04,2025-06,2209.9545,12209.95,1,1,False,False,False
momentum_ma,long_only,1h,3,2025-07,2025-09,-697.4454,9302.55,1,1,False,True,True
momentum_ma,long_only,1h,3,2025-10,2025-12,0.0,10000.0,0,0,False,True,False
momentum_ma,long_only,1h,3,2026-01,2026-03,-102.9355,9897.06,2,2,False,True,True
momentum_ma,long_only,1h,6,2021-01,2021-06,30.6238,10030.62,2,2,False,False,False
momentum_ma,long_only,1h,6,2021-04,2021-09,-507.5374,9492.46,3,3,False,True,True
momentum_ma,long_only,1h,6,2021-07,2021-12,1455.4401,11455.44,3,3,False,False,False
momentum_ma,long_only,1h,6,2021-10,2022-03,296.9857,10296.99,1,1,False,False,False
momentum_ma,long_only,1h,6,2022-01,2022-06,-1678.9682,8321.03,1,1,False,True,True
momentum_ma,long_only,1h,6,2022-04,2022-09,0.0,10000.0,0,0,False,True,False
momentum_ma,long_only,1h,6,2022-07,2022-12,-2089.2844,7910.72,1,1,False,True,True
momentum_ma,long_only,1h,6,2022-10,2023-03,5862.0517,15862.05,2,2,False,False,False
momentum_ma,long_only,1h,6,2023-01,2023-06,2847.7632,12847.76,1,1,False,False,False
momentum_ma,long_only,1h,6,2023-04,2023-09,0.0,10000.0,0,0,False,True,False
momentum_ma,long_only,1h,6,2023-07,2023-12,2054.5036,12054.5,1,1,False,False,False
momentum_ma,long_only,1h,6,2023-10,2024-03,7600.7036,17600.7,3,3,False,False,False
momentum_ma,long_only,1h,6,2024-01,2024-06,2008.3849,12008.38,2,2,False,False,False
momentum_ma,long_only,1h,6,2024-04,2024-09,-1770.5697,8229.43,3,3,False,True,True
momentum_ma,long_only,1h,6,2024-07,2024-12,3453.0872,13453.09,4,4,False,False,False
momentum_ma,long_only,1h,6,2024-10,2025-03,549.7647,10549.76,3,3,False,False,False
momentum_ma,long_only,1h,6,2025-01,2025-06,257.9609,10257.96,2,2,False,False,False
momentum_ma,long_only,1h,6,2025-04,2025-09,2910.1505,12910.15,3,3,False,False,False
momentum_ma,long_only,1h,6,2025-07,2025-12,-1678.0566,8321.94,2,2,False,True,True
momentum_ma,long_only,1h,6,2025-10,2026-03,-2327.4991,7672.5,3,3,False,True,True
momentum_ma,long_only,1h,9,2021-01,2021-09,1159.1114,11159.11,4,4,False,False,False
momentum_ma,long_only,1h,9,2021-04,2021-12,-225.6249,9774.38,4,4,False,True,True
momentum_ma,long_only,1h,9,2021-07,2022-03,1455.4401,11455.44,3,3,False,False,False
momentum_ma,long_only,1h,9,2021-10,2022-06,-1431.8455,8568.15,2,2,False,True,True
momentum_ma,long_only,1h,9,2022-01,2022-09,-1678.9682,8321.03,1,1,False,True,True
momentum_ma,long_only,1h,9,2022-04,2022-12,-2089.2844,7910.72,1,1,False,True,True
momentum_ma,long_only,1h,9,2022-07,2023-03,2548.0179,12548.02,3,3,False,False,False
momentum_ma,long_only,1h,9,2022-10,2023-06,5862.0517,15862.05,2,2,False,False,False
momentum_ma,long_only,1h,9,2023-01,2023-09,2847.7632,12847.76,1,1,False,False,False
momentum_ma,long_only,1h,9,2023-04,2023-12,2054.5036,12054.5,1,1,False,False,False
momentum_ma,long_only,1h,9,2023-07,2024-03,7600.7036,17600.7,3,3,False,False,False
momentum_ma,long_only,1h,9,2023-10,2024-06,7846.3956,17846.4,4,4,False,False,False
momentum_ma,long_only,1h,9,2024-01,2024-09,-117.7833,9882.22,5,5,False,True,True
momentum_ma,long_only,1h,9,2024-04,2024-12,1610.3284,11610.33,5,5,False,False,False
momentum_ma,long_only,1h,9,2024-07,2025-03,1939.3161,11939.32,6,6,False,False,False
momentum_ma,long_only,1h,9,2024-10,2025-06,2881.2147,12881.21,4,4,False,False,False
momentum_ma,long_only,1h,9,2025-01,2025-09,846.2172,10846.22,4,4,False,False,False
momentum_ma,long_only,1h,9,2025-04,2025-12,1549.2513,11549.25,4,4,False,False,False
momentum_ma,long_only,1h,9,2025-07,2026-03,-3614.9881,6385.01,5,5,False,True,True
momentum_ma,long_only,1h,12,2021-01,2021-12,1490.521,11490.52,5,5,False,False,False
momentum_ma,long_only,1h,12,2021-04,2022-03,-225.6249,9774.38,4,4,False,True,True
momentum_ma,long_only,1h,12,2021-07,2022-06,-467.8919,9532.11,4,4,False,True,True
momentum_ma,long_only,1h,12,2021-10,2022-09,-1431.8455,8568.15,2,2,False,True,True
momentum_ma,long_only,1h,12,2022-01,2022-12,-3417.4684,6582.53,2,2,False,True,True
momentum_ma,long_only,1h,12,2022-04,2023-03,2548.0179,12548.02,3,3,False,False,False
momentum_ma,long_only,1h,12,2022-07,2023-06,2548.0179,12548.02,3,3,False,False,False
momentum_ma,long_only,1h,12,2022-10,2023-09,5862.0517,15862.05,2,2,False,False,False
momentum_ma,long_only,1h,12,2023-01,2023-12,9297.248,19297.25,3,3,False,False,False
momentum_ma,long_only,1h,12,2023-04,2024-03,7600.7036,17600.7,3,3,False,False,False
momentum_ma,long_only,1h,12,2023-07,2024-06,7846.3956,17846.4,4,4,False,False,False
momentum_ma,long_only,1h,12,2023-10,2024-09,4686.567,14686.57,7,7,False,False,False
momentum_ma,long_only,1h,12,2024-01,2024-12,3942.1293,13942.13,7,7,False,False,False
momentum_ma,long_only,1h,12,2024-04,2025-03,303.9086,10303.91,7,7,False,False,False
momentum_ma,long_only,1h,12,2024-07,2025-06,4577.8506,14577.85,7,7,False,False,False
momentum_ma,long_only,1h,12,2024-10,2025-09,3619.9049,13619.9,6,6,False,False,False
momentum_ma,long_only,1h,12,2025-01,2025-12,-297.1163,9702.88,5,5,False,True,True
momentum_ma,long_only,1h,12,2025-04,2026-03,-1138.8358,8861.16,7,7,False,True,True
momentum_ma,long_only,1h,15,2021-01,2022-03,1490.521,11490.52,5,5,False,False,False
momentum_ma,long_only,1h,15,2021-04,2022-06,-1866.7114,8133.29,5,5,False,True,True
momentum_ma,long_only,1h,15,2021-07,2022-09,-467.8919,9532.11,4,4,False,True,True
momentum_ma,long_only,1h,15,2021-10,2022-12,-3221.9767,6778.02,3,3,False,True,True
momentum_ma,long_only,1h,15,2022-01,2023-03,441.2456,10441.25,4,4,False,False,False
momentum_ma,long_only,1h,15,2022-04,2023-06,2548.0179,12548.02,3,3,False,False,False
momentum_ma,long_only,1h,15,2022-07,2023-09,2548.0179,12548.02,3,3,False,False,False
momentum_ma,long_only,1h,15,2022-10,2023-12,13824.6877,23824.69,4,4,False,False,False
momentum_ma,long_only,1h,15,2023-01,2024-03,18175.7885,28175.79,5,5,False,False,False
momentum_ma,long_only,1h,15,2023-04,2024-06,7846.3956,17846.4,4,4,False,False,False
momentum_ma,long_only,1h,15,2023-07,2024-09,4686.567,14686.57,7,7,False,False,False
momentum_ma,long_only,1h,15,2023-10,2024-12,10720.2515,20720.25,9,9,False,False,False
momentum_ma,long_only,1h,15,2024-01,2025-03,2373.33,12373.33,9,9,False,False,False
momentum_ma,long_only,1h,15,2024-04,2025-06,2581.0255,12581.03,8,8,False,False,False
momentum_ma,long_only,1h,15,2024-07,2025-09,5413.8367,15413.84,9,9,False,False,False
momentum_ma,long_only,1h,15,2024-10,2025-12,2184.1884,12184.19,7,7,False,False,False
momentum_ma,long_only,1h,15,2025-01,2026-03,-2555.4615,7444.54,8,8,False,True,True
momentum_ma,long_only,1h,18,2021-01,2022-06,-438.7009,9561.3,6,6,False,True,True
momentum_ma,long_only,1h,18,2021-04,2022-09,-1866.7114,8133.29,5,5,False,True,True
momentum_ma,long_only,1h,18,2021-07,2022-12,-2459.4204,7540.58,5,5,False,True,True
momentum_ma,long_only,1h,18,2021-10,2023-03,751.3356,10751.34,5,5,False,False,False
momentum_ma,long_only,1h,18,2022-01,2023-06,441.2456,10441.25,4,4,False,False,False
momentum_ma,long_only,1h,18,2022-04,2023-09,2548.0179,12548.02,3,3,False,False,False
momentum_ma,long_only,1h,18,2022-07,2023-12,8847.0328,18847.03,5,5,False,False,False
momentum_ma,long_only,1h,18,2022-10,2024-03,24786.2742,34786.27,6,6,False,False,False
momentum_ma,long_only,1h,18,2023-01,2024-06,18569.1004,28569.1,6,6,False,False,False
momentum_ma,long_only,1h,18,2023-04,2024-09,4686.567,14686.57,7,7,False,False,False
momentum_ma,long_only,1h,18,2023-07,2024-12,10720.2515,20720.25,9,9,False,False,False
momentum_ma,long_only,1h,18,2023-10,2025-03,8388.7629,18388.76,11,11,False,False,False
momentum_ma,long_only,1h,18,2024-01,2025-06,5107.7797,15107.78,10,10,False,False,False
momentum_ma,long_only,1h,18,2024-04,2025-09,3302.501,13302.5,10,10,False,False,False
momentum_ma,long_only,1h,18,2024-07,2025-12,3789.0162,13789.02,10,10,False,False,False
momentum_ma,long_only,1h,18,2024-10,2026-03,-651.6803,9348.32,10,10,False,True,True
momentum_ma,long_only,1h,21,2021-01,2022-09,-438.7009,9561.3,6,6,False,True,True
momentum_ma,long_only,1h,21,2021-04,2022-12,-3565.9867,6434.01,6,6,False,True,True
momentum_ma,long_only,1h,21,2021-07,2023-03,1960.9063,11960.91,7,7,False,False,False
momentum_ma,long_only,1h,21,2021-10,2023-06,751.3356,10751.34,5,5,False,False,False
momentum_ma,long_only,1h,21,2022-01,2023-09,441.2456,10441.25,4,4,False,False,False
momentum_ma,long_only,1h,21,2022-04,2023-12,8847.0328,18847.03,5,5,False,False,False
momentum_ma,long_only,1h,21,2022-07,2024-03,17518.4321,27518.43,7,7,False,False,False
momentum_ma,long_only,1h,21,2022-10,2024-06,25271.8633,35271.86,7,7,False,False,False
momentum_ma,long_only,1h,21,2023-01,2024-09,13510.7422,23510.74,9,9,False,False,False
momentum_ma,long_only,1h,21,2023-04,2024-12,10720.2515,20720.25,9,9,False,False,False
momentum_ma,long_only,1h,21,2023-07,2025-03,8388.7629,18388.76,11,11,False,False,False
momentum_ma,long_only,1h,21,2023-10,2025-06,12452.5959,22452.6,12,12,False,False,False
momentum_ma,long_only,1h,21,2024-01,2025-09,5974.1552,15974.16,12,12,False,False,False
momentum_ma,long_only,1h,21,2024-04,2025-12,1900.243,11900.24,11,11,False,False,False
momentum_ma,long_only,1h,21,2024-07,2026-03,579.624,10579.62,13,13,False,False,False
momentum_ma,long_only,1h,24,2021-01,2022-12,-2436.3283,7563.67,7,7,False,True,True
momentum_ma,long_only,1h,24,2021-04,2023-03,205.6651,10205.67,8,8,False,False,False
momentum_ma,long_only,1h,24,2021-07,2023-06,1960.9063,11960.91,7,7,False,False,False
momentum_ma,long_only,1h,24,2021-10,2023-09,751.3356,10751.34,5,5,False,False,False
momentum_ma,long_only,1h,24,2022-01,2023-12,5682.6759,15682.68,6,6,False,False,False
momentum_ma,long_only,1h,24,2022-04,2024-03,17518.4321,27518.43,7,7,False,False,False
momentum_ma,long_only,1h,24,2022-07,2024-06,17902.5678,27902.57,8,8,False,False,False
momentum_ma,long_only,1h,24,2022-10,2024-09,19026.7343,29026.73,10,10,False,False,False
momentum_ma,long_only,1h,24,2023-01,2024-12,23169.6639,33169.66,11,11,False,False,False
momentum_ma,long_only,1h,24,2023-04,2025-03,8388.7629,18388.76,11,11,False,False,False
momentum_ma,long_only,1h,24,2023-07,2025-06,12452.5959,22452.6,12,12,False,False,False
momentum_ma,long_only,1h,24,2023-10,2025-09,13740.1696,23740.17,14,14,False,False,False
momentum_ma,long_only,1h,24,2024-01,2025-12,4290.2698,14290.27,13,13,False,False,False
momentum_ma,long_only,1h,24,2024-04,2026-03,-869.5374,9130.46,14,14,False,True,True
momentum_ma,long_only,1h,27,2021-01,2023-03,1997.5352,11997.54,9,9,False,False,False
momentum_ma,long_only,1h,27,2021-04,2023-06,205.6651,10205.67,8,8,False,False,False
momentum_ma,long_only,1h,27,2021-07,2023-09,1960.9063,11960.91,7,7,False,False,False
momentum_ma,long_only,1h,27,2021-10,2023-12,6148.4289,16148.43,7,7,False,False,False
momentum_ma,long_only,1h,27,2022-01,2024-03,12898.1748,22898.17,8,8,False,False,False
momentum_ma,long_only,1h,27,2022-04,2024-06,17902.5678,27902.57,8,8,False,False,False
momentum_ma,long_only,1h,27,2022-07,2024-09,12962.2238,22962.22,11,11,False,False,False
momentum_ma,long_only,1h,27,2022-10,2024-12,30951.7918,40951.79,12,12,False,False,False
momentum_ma,long_only,1h,27,2023-01,2025-03,19437.3399,29437.34,13,13,False,False,False
momentum_ma,long_only,1h,27,2023-04,2025-06,12452.5959,22452.6,12,12,False,False,False
momentum_ma,long_only,1h,27,2023-07,2025-09,13740.1696,23740.17,14,14,False,False,False
momentum_ma,long_only,1h,27,2023-10,2025-12,11237.6445,21237.64,15,15,False,False,False
momentum_ma,long_only,1h,27,2024-01,2026-03,964.2109,10964.21,16,16,False,False,False
momentum_ma,long_only,1h,30,2021-01,2023-06,1997.5352,11997.54,9,9,False,False,False
momentum_ma,long_only,1h,30,2021-04,2023-09,205.6651,10205.67,8,8,False,False,False
momentum_ma,long_only,1h,30,2021-07,2023-12,7965.1954,17965.2,9,9,False,False,False
momentum_ma,long_only,1h,30,2021-10,2024-03,13578.2178,23578.22,9,9,False,False,False
momentum_ma,long_only,1h,30,2022-01,2024-06,13217.8154,23217.82,9,9,False,False,False
momentum_ma,long_only,1h,30,2022-04,2024-09,12962.2238,22962.22,11,11,False,False,False
momentum_ma,long_only,1h,30,2022-07,2024-12,22395.7977,32395.8,13,13,False,False,False
momentum_ma,long_only,1h,30,2022-10,2025-03,26343.8056,36343.81,14,14,False,False,False
momentum_ma,long_only,1h,30,2023-01,2025-06,25942.8581,35942.86,14,14,False,False,False
momentum_ma,long_only,1h,30,2023-04,2025-09,13740.1696,23740.17,14,14,False,False,False
momentum_ma,long_only,1h,30,2023-07,2025-12,11237.6445,21237.64,15,15,False,False,False
momentum_ma,long_only,1h,30,2023-10,2026-03,6294.5848,16294.58,18,18,False,False,False
momentum_ma,long_only,1h,33,2021-01,2023-09,1997.5352,11997.54,9,9,False,False,False
momentum_ma,long_only,1h,33,2021-04,2023-12,5328.8357,15328.84,10,10,False,False,False
momentum_ma,long_only,1h,33,2021-07,2024-03,16230.867,26230.87,11,11,False,False,False
momentum_ma,long_only,1h,33,2021-10,2024-06,13907.3512,23907.35,10,10,False,False,False
momentum_ma,long_only,1h,33,2022-01,2024-09,9106.9394,19106.94,12,12,False,False,False
momentum_ma,long_only,1h,33,2022-04,2024-12,22395.7977,32395.8,13,13,False,False,False
momentum_ma,long_only,1h,33,2022-07,2025-03,18750.5508,28750.55,15,15,False,False,False
momentum_ma,long_only,1h,33,2022-10,2025-06,34375.6212,44375.62,15,15,False,False,False
momentum_ma,long_only,1h,33,2023-01,2025-09,28004.0487,38004.05,16,16,False,False,False
momentum_ma,long_only,1h,33,2023-04,2025-12,11237.6445,21237.64,15,15,False,False,False
momentum_ma,long_only,1h,33,2023-07,2026-03,6294.5848,16294.58,18,18,False,False,False
momentum_ma,long_only,1h,36,2021-01,2023-12,8020.2117,18020.21,11,11,False,False,False
momentum_ma,long_only,1h,36,2021-04,2024-03,12381.535,22381.53,12,12,False,False,False
momentum_ma,long_only,1h,36,2021-07,2024-06,16597.0293,26597.03,12,12,False,False,False
momentum_ma,long_only,1h,36,2021-10,2024-09,9674.3882,19674.39,13,13,False,False,False
momentum_ma,long_only,1h,36,2022-01,2024-12,16956.6462,26956.65,14,14,False,False,False
momentum_ma,long_only,1h,36,2022-04,2025-03,18750.5508,28750.55,15,15,False,False,False
momentum_ma,long_only,1h,36,2022-07,2025-06,25104.2917,35104.29,16,16,False,False,False
momentum_ma,long_only,1h,36,2022-10,2025-09,36920.3998,46920.4,17,17,False,False,False
momentum_ma,long_only,1h,36,2023-01,2025-12,23997.9238,33997.92,17,17,False,False,False
momentum_ma,long_only,1h,36,2023-04,2026-03,6294.5848,16294.58,18,18,False,False,False
momentum_ma,long_only,1h,39,2021-01,2024-03,16311.1959,26311.2,13,13,False,False,False
momentum_ma,long_only,1h,39,2021-04,2024-06,12693.9636,22693.96,13,13,False,False,False
momentum_ma,long_only,1h,39,2021-07,2024-09,11887.84,21887.84,15,15,False,False,False
momentum_ma,long_only,1h,39,2021-10,2024-12,17757.22,27757.22,15,15,False,False,False
momentum_ma,long_only,1h,39,2022-01,2025-03,13923.4247,23923.42,16,16,False,False,False
momentum_ma,long_only,1h,39,2022-04,2025-06,25104.2917,35104.29,16,16,False,False,False
momentum_ma,long_only,1h,39,2022-07,2025-09,27117.3937,37117.39,18,18,False,False,False
momentum_ma,long_only,1h,39,2022-10,2025-12,31974.3745,41974.37,18,18,False,False,False
momentum_ma,long_only,1h,39,2023-01,2026-03,16084.9102,26084.91,20,20,False,False,False
momentum_ma,long_only,1h,42,2021-01,2024-06,16678.4796,26678.48,14,14,False,False,False
momentum_ma,long_only,1h,42,2021-04,2024-09,8675.8393,18675.84,16,16,False,False,False
momentum_ma,long_only,1h,42,2021-07,2024-12,20880.0246,30880.02,17,17,False,False,False
