combo_id,carrier_id,v5_combo_id,st_factor,st_period,fast_ema_len,slow_ema_len,direction_ema_len,tp_atr_mult,sl_atr_mult,sl_margin_pct,v5_atr_mult,v5_mean_cagr,v5_worst_mdd,n_complete,n_positive,mean_cagr,std_cagr,worst_window,worst_mdd,mean_mdd,total_trades,liquidated,safety_score,mdd_improvement,cagr_drop,tier_a,tier_b,tier_c,final_tier,v6_score,rank_in_tier,is_sanity_case,v5_v6_drift,window_stats_json
211,14,181,2.5,8,9,25,230,2.5,1.8,0.0,3.2,184.30666395059242,-99.83247766452652,8,7,195.04277351370843,257.26442940200013,-7.626492754958369,-96.31159122094915,-62.5165017787806,498,False,66.94489486251686,-3.52,-10.74,False,False,False,FAIL,-15.55,108,False,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 785.6891, ""mdd_raw"": -76.6168, ""cagr_adj"": 785.6891396451015, ""mdd_adj"": -74.0899886262391, ""sharpe"": 2.0637, ""trades_count"": 50, ""liquidated"": false, ""finishing_balance"": 107059.55099623319}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 161.5901, ""mdd_raw"": -59.8175, ""cagr_adj"": 161.59009557394964, ""mdd_adj"": -68.5408343450822, ""sharpe"": 1.3852, ""trades_count"": 60, ""liquidated"": false, ""finishing_balance"": 28514.591127335374}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 192.4002, ""mdd_raw"": -52.0953, ""cagr_adj"": 137.39723494905806, ""mdd_adj"": -60.54431795295089, ""sharpe"": 1.5583, ""trades_count"": 79, ""liquidated"": false, ""finishing_balance"": 32192.84329033112}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 654.9033, ""mdd_raw"": -62.3516, ""cagr_adj"": 218.82305007294036, ""mdd_adj"": -96.31159122094915, ""sharpe"": 2.0033, ""trades_count"": 66, ""liquidated"": false, ""finishing_balance"": 90491.36199967611}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 14.9558, ""mdd_raw"": -59.6765, ""cagr_adj"": 13.47569497837311, ""mdd_adj"": -59.73858727800463, ""sharpe"": 0.5431, ""trades_count"": 40, ""liquidated"": false, ""finishing_balance"": 11640.149571584272}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 268.5439, ""mdd_raw"": -39.7113, ""cagr_adj"": 238.87540419468868, ""mdd_adj"": -43.02130432276709, ""sharpe"": 1.8279, ""trades_count"": 75, ""liquidated"": false, ""finishing_balance"": 41426.984732225}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 16.2712, ""mdd_raw"": -48.9453, ""cagr_adj"": -7.626492754958369, ""mdd_adj"": -55.59907444334748, ""sharpe"": 0.6113, ""trades_count"": 71, ""liquidated"": false, ""finishing_balance"": 11785.35443348628}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 17.9824, ""mdd_raw"": -37.1454, ""cagr_adj"": 12.118061450514395, ""mdd_adj"": -42.28631604090424, ""sharpe"": 0.5676, ""trades_count"": 57, ""liquidated"": false, ""finishing_balance"": 11941.99403240419}]"
212,14,181,2.5,8,9,25,230,2.5,2.0,0.0,3.2,184.30666395059242,-99.83247766452652,8,7,193.79270156275032,279.68695280777797,-28.416302937673798,-99.38331914018384,-63.10891985692117,479,False,56.48473999291083,-0.45,-9.49,False,False,False,FAIL,-54.44,205,False,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 846.6372, ""mdd_raw"": -73.9293, ""cagr_adj"": 846.6372452011071, ""mdd_adj"": -69.14090588214104, ""sharpe"": 2.1248, ""trades_count"": 47, ""liquidated"": false, ""finishing_balance"": 115090.65628136441}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 163.6711, ""mdd_raw"": -59.1702, ""cagr_adj"": 163.67107951645244, ""mdd_adj"": -67.89510166366736, ""sharpe"": 1.3907, ""trades_count"": 60, ""liquidated"": false, ""finishing_balance"": 28761.855712550972}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 175.3328, ""mdd_raw"": -52.9667, ""cagr_adj"": 123.38654451644828, ""mdd_adj"": -61.64903922947749, ""sharpe"": 1.4973, ""trades_count"": 77, ""liquidated"": false, ""finishing_balance"": 30150.72133538925}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 529.7953, ""mdd_raw"": -70.7009, ""cagr_adj"": 174.4482355258421, ""mdd_adj"": -99.38331914018384, ""sharpe"": 1.9017, ""trades_count"": 65, ""liquidated"": false, ""finishing_balance"": 74277.84736071278}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 22.9081, ""mdd_raw"": -56.0811, ""cagr_adj"": 21.385877979189914, ""mdd_adj"": -56.08505223144612, ""sharpe"": 0.6415, ""trades_count"": 37, ""liquidated"": false, ""finishing_balance"": 12520.241177523922}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 269.6041, ""mdd_raw"": -39.6197, ""cagr_adj"": 239.6292142166028, ""mdd_adj"": -42.65919549820334, ""sharpe"": 1.8238, ""trades_count"": 70, ""liquidated"": false, ""finishing_balance"": 41556.855643324474}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": -4.7938, ""mdd_raw"": -56.21, ""cagr_adj"": -28.416302937673798, ""mdd_adj"": -64.64330250868592, ""sharpe"": 0.3977, ""trades_count"": 68, ""liquidated"": false, ""finishing_balance"": 9478.774743521877}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 15.5062, ""mdd_raw"": -38.2985, ""cagr_adj"": 9.599718484033716, ""mdd_adj"": -43.41544270156423, ""sharpe"": 0.5317, ""trades_count"": 55, ""liquidated"": false, ""finishing_balance"": 11673.208494924625}]"
213,14,181,2.5,8,9,25,230,2.5,2.5,0.0,3.2,184.30666395059242,-99.83247766452652,8,7,108.22959991126322,102.27133121681875,-12.918855777316962,-106.83746389292246,-65.044832318668,447,False,64.5988315338361,7.0,76.08,False,False,False,FAIL,-41.66,182,False,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 88.4947, ""mdd_raw"": -92.5068, ""cagr_adj"": 88.49466865199935, ""mdd_adj"": -92.70844913941055, ""sharpe"": 1.3079, ""trades_count"": 46, ""liquidated"": false, ""finishing_balance"": 19917.27538657876}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 170.7257, ""mdd_raw"": -55.9663, ""cagr_adj"": 170.7257124434466, ""mdd_adj"": -64.83938216935623, ""sharpe"": 1.4021, ""trades_count"": 59, ""liquidated"": false, ""finishing_balance"": 29601.389406151804}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 221.2032, ""mdd_raw"": -46.8612, ""cagr_adj"": 163.4068618401273, ""mdd_adj"": -56.765375928738024, ""sharpe"": 1.6397, ""trades_count"": 69, ""liquidated"": false, ""finishing_balance"": 35663.1769323917}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 511.6799, ""mdd_raw"": -70.4714, ""cagr_adj"": 164.9612827173413, ""mdd_adj"": -106.83746389292246, ""sharpe"": 1.879, ""trades_count"": 59, ""liquidated"": false, ""finishing_balance"": 71952.78013466127}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 7.3755, ""mdd_raw"": -59.7993, ""cagr_adj"": 5.856821568824411, ""mdd_adj"": -59.937026779758476, ""sharpe"": 0.4478, ""trades_count"": 35, ""liquidated"": false, ""finishing_balance"": 10806.279813952}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 308.1133, ""mdd_raw"": -39.8434, ""cagr_adj"": 275.1888459813452, ""mdd_adj"": -43.004760661108506, ""sharpe"": 1.9232, ""trades_count"": 67, ""liquidated"": false, ""finishing_balance"": 46296.289097270266}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 8.7289, ""mdd_raw"": -46.286, ""cagr_adj"": -12.918855777316962, ""mdd_adj"": -53.14199495553249, ""sharpe"": 0.5368, ""trades_count"": 61, ""liquidated"": false, ""finishing_balance"": 10954.788111390397}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 16.261, ""mdd_raw"": -39.3293, ""cagr_adj"": 10.121461864338555, ""mdd_adj"": -43.12420502251724, ""sharpe"": 0.544, ""trades_count"": 51, ""liquidated"": false, ""finishing_balance"": 11755.096921813147}]"
214,14,181,2.5,8,9,25,230,2.5,3.0,0.0,3.2,184.30666395059242,-99.83247766452652,8,6,148.081347867212,163.09794553435987,-6.531642881907818,-108.1509492994764,-64.21847268956813,435,False,57.64210751782023,8.32,36.23,False,False,False,FAIL,-15.61,109,False,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 465.2889, ""mdd_raw"": -86.7199, ""cagr_adj"": 465.288938462875, ""mdd_adj"": -81.84939726997621, ""sharpe"": 1.8084, ""trades_count"": 43, ""liquidated"": false, ""finishing_balance"": 65714.75987085515}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 203.1022, ""mdd_raw"": -55.8712, ""cagr_adj"": 203.10223187956686, ""mdd_adj"": -60.35510856964027, ""sharpe"": 1.4929, ""trades_count"": 56, ""liquidated"": false, ""finishing_balance"": 33478.85818902492}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 191.2493, ""mdd_raw"": -50.0826, ""cagr_adj"": 137.13773768386295, ""mdd_adj"": -59.73220010538014, ""sharpe"": 1.5412, ""trades_count"": 67, ""liquidated"": false, ""finishing_balance"": 32054.79227225109}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 472.3176, ""mdd_raw"": -70.4714, ""cagr_adj"": 116.52239917815712, ""mdd_adj"": -108.1509492994764, ""sharpe"": 1.8377, ""trades_count"": 59, ""liquidated"": false, ""finishing_balance"": 66922.21672716357}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 1.5501, ""mdd_raw"": -62.17, ""cagr_adj"": -0.049553132223445484, ""mdd_adj"": -62.45407435066846, ""sharpe"": 0.3799, ""trades_count"": 33, ""liquidated"": false, ""finishing_balance"": 10169.023232205793}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 300.0824, ""mdd_raw"": -45.3552, ""cagr_adj"": 267.313619925468, ""mdd_adj"": -43.08453368933871, ""sharpe"": 1.8967, ""trades_count"": 66, ""liquidated"": false, ""finishing_balance"": 45304.4615280504}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 16.5846, ""mdd_raw"": -44.389, ""cagr_adj"": -6.531642881907818, ""mdd_adj"": -50.467492339417596, ""sharpe"": 0.615, ""trades_count"": 60, ""liquidated"": false, ""finishing_balance"": 11819.973345682138}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 8.0157, ""mdd_raw"": -42.7217, ""cagr_adj"": 1.8670518218973031, ""mdd_adj"": -47.654025892647205, ""sharpe"": 0.4232, ""trades_count"": 51, ""liquidated"": false, ""finishing_balance"": 10862.736458718151}]"
215,14,181,2.5,8,9,25,230,3.0,1.5,0.0,3.2,184.30666395059242,-99.83247766452652,8,6,140.7647864715671,136.41037736738306,-16.135335863120336,-106.13211208978473,-63.90706008427816,474,False,52.964253460259286,6.3,43.54,False,False,False,FAIL,-39.03,176,False,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 350.3144, ""mdd_raw"": -83.3041, ""cagr_adj"": 350.3143731505453, ""mdd_adj"": -80.34653599502678, ""sharpe"": 1.7586, ""trades_count"": 48, ""liquidated"": false, ""finishing_balance"": 51324.39308725675}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 273.0086, ""mdd_raw"": -56.7221, ""cagr_adj"": 273.00860587287457, ""mdd_adj"": -54.634800035871024, ""sharpe"": 1.683, ""trades_count"": 57, ""liquidated"": false, ""finishing_balance"": 41974.139495080795}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 245.2804, ""mdd_raw"": -49.5985, ""cagr_adj"": 180.56496090753328, ""mdd_adj"": -56.50239122851182, ""sharpe"": 1.7113, ""trades_count"": 67, ""liquidated"": false, ""finishing_balance"": 38585.74458374578}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 411.7775, ""mdd_raw"": -64.3695, ""cagr_adj"": 115.11446985377232, ""mdd_adj"": -106.13211208978473, ""sharpe"": 1.7876, ""trades_count"": 66, ""liquidated"": false, ""finishing_balance"": 59246.22229645485}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 24.099, ""mdd_raw"": -55.0253, ""cagr_adj"": 22.670172009513088, ""mdd_adj"": -56.13298550386947, ""sharpe"": 0.6562, ""trades_count"": 37, ""liquidated"": false, ""finishing_balance"": 12652.487854343088}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 238.0137, ""mdd_raw"": -36.653, ""cagr_adj"": 211.5846587188964, ""mdd_adj"": -40.99543931591011, ""sharpe"": 1.7514, ""trades_count"": 72, ""liquidated"": false, ""finishing_balance"": 37701.70962428523}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 7.1701, ""mdd_raw"": -53.5445, ""cagr_adj"": -16.135335863120336, ""mdd_adj"": -62.079708246165055, ""sharpe"": 0.5179, ""trades_count"": 66, ""liquidated"": false, ""finishing_balance"": 10783.756634095147}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": -5.1861, ""mdd_raw"": -48.154, ""cagr_adj"": -11.003612877477853, ""mdd_adj"": -54.432508259086276, ""sharpe"": 0.1926, ""trades_count"": 61, ""liquidated"": false, ""finishing_balance"": 9444.483841039651}]"
216,14,181,2.5,8,9,25,230,3.0,1.8,0.0,3.2,184.30666395059242,-99.83247766452652,8,7,116.82540406124484,98.55555901083397,-19.844468730779397,-105.14532897404851,-64.58581545386377,449,False,61.26314173347046,5.31,67.48,False,False,False,FAIL,-54.62,206,False,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 209.92, ""mdd_raw"": -88.858, ""cagr_adj"": 209.91995205719084, ""mdd_adj"": -86.8842506344554, ""sharpe"": 1.5544, ""trades_count"": 45, ""liquidated"": false, ""finishing_balance"": 34194.18586070869}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 174.0336, ""mdd_raw"": -58.612, ""cagr_adj"": 174.03359933788298, ""mdd_adj"": -58.31563373288496, ""sharpe"": 1.4323, ""trades_count"": 55, ""liquidated"": false, ""finishing_balance"": 29995.722339392698}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 253.4063, ""mdd_raw"": -50.8866, ""cagr_adj"": 189.84240058502206, ""mdd_adj"": -56.79612971100052, ""sharpe"": 1.7348, ""trades_count"": 64, ""liquidated"": false, ""finishing_balance"": 39576.29083895928}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 536.5559, ""mdd_raw"": -68.1192, ""cagr_adj"": 171.57793262993576, ""mdd_adj"": -105.14532897404851, ""sharpe"": 1.9005, ""trades_count"": 62, ""liquidated"": false, ""finishing_balance"": 75147.1067446981}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 9.8445, ""mdd_raw"": -58.5562, ""cagr_adj"": 8.413502808893991, ""mdd_adj"": -59.42072108458999, ""sharpe"": 0.4775, ""trades_count"": 37, ""liquidated"": false, ""finishing_balance"": 11077.317105998121}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 216.7968, ""mdd_raw"": -38.8271, ""cagr_adj"": 191.83893523465113, ""mdd_adj"": -42.21351604218232, ""sharpe"": 1.678, ""trades_count"": 68, ""liquidated"": false, ""finishing_balance"": 35130.39886129556}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 3.9069, ""mdd_raw"": -55.7295, ""cagr_adj"": -19.844468730779397, ""mdd_adj"": -64.41770145831738, ""sharpe"": 0.4847, ""trades_count"": 61, ""liquidated"": false, ""finishing_balance"": 10426.459369606153}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 14.718, ""mdd_raw"": -38.3386, ""cagr_adj"": 8.821378567161386, ""mdd_adj"": -43.493241993431155, ""sharpe"": 0.52, ""trades_count"": 57, ""liquidated"": false, ""finishing_balance"": 11587.74520943435}]"
217,14,181,2.5,8,9,25,230,3.0,2.0,0.0,3.2,184.30666395059242,-99.83247766452652,8,8,151.25707088605301,137.1872927190807,6.1721411856236585,-105.14532897404851,-63.41440276495184,431,False,84.18862949522989,5.31,33.05,False,False,False,FAIL,7.74,70,False,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 408.9413, ""mdd_raw"": -80.6638, ""cagr_adj"": 408.94126422737173, ""mdd_adj"": -77.2385287465933, ""sharpe"": 1.8389, ""trades_count"": 42, ""liquidated"": false, ""finishing_balance"": 58626.77388607623}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 168.606, ""mdd_raw"": -58.612, ""cagr_adj"": 168.60595722581633, ""mdd_adj"": -58.315633732885, ""sharpe"": 1.4093, ""trades_count"": 53, ""liquidated"": false, ""finishing_balance"": 29348.920261155723}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 245.8258, ""mdd_raw"": -51.7799, ""cagr_adj"": 184.32667588651663, ""mdd_adj"": -57.90915247198624, ""sharpe"": 1.7123, ""trades_count"": 62, ""liquidated"": false, ""finishing_balance"": 38652.160487350426}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 579.6312, ""mdd_raw"": -68.1192, ""cagr_adj"": 219.66451269433313, ""mdd_adj"": -105.14532897404851, ""sharpe"": 1.9418, ""trades_count"": 61, ""liquidated"": false, ""finishing_balance"": 80704.69295802791}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 23.9046, ""mdd_raw"": -55.9629, ""cagr_adj"": 22.3876032058024, ""mdd_adj"": -57.14390563864998, ""sharpe"": 0.6539, ""trades_count"": 34, ""liquidated"": false, ""finishing_balance"": 12630.891004469988}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 215.607, ""mdd_raw"": -38.7341, ""cagr_adj"": 190.39865514470574, ""mdd_adj"": -42.1221429844799, ""sharpe"": 1.6675, ""trades_count"": 64, ""liquidated"": false, ""finishing_balance"": 34986.64862985726}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 42.6444, ""mdd_raw"": -55.6607, ""cagr_adj"": 9.559757518254397, ""mdd_adj"": -64.47221768334107, ""sharpe"": 0.8287, ""trades_count"": 59, ""liquidated"": false, ""finishing_balance"": 14726.034731074262}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 12.2526, ""mdd_raw"": -39.7597, ""cagr_adj"": 6.1721411856236585, ""mdd_adj"": -44.968311887630676, ""sharpe"": 0.4841, ""trades_count"": 56, ""liquidated"": false, ""finishing_balance"": 11320.689194882116}]"
218,14,181,2.5,8,9,25,230,3.0,2.5,0.0,3.2,184.30666395059242,-99.83247766452652,8,7,159.16817991345593,157.11398081344817,-1.4668790797212394,-104.05555075895548,-63.93990275136578,409,False,70.27963503879477,4.22,25.14,False,False,False,FAIL,-6.25,90,False,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 453.5715, ""mdd_raw"": -86.9995, ""cagr_adj"": 453.5715123067062, ""mdd_adj"": -82.23164548449205, ""sharpe"": 1.8055, ""trades_count"": 40, ""liquidated"": false, ""finishing_balance"": 64235.545866210625}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 149.5168, ""mdd_raw"": -60.3861, ""cagr_adj"": 149.51675374228785, ""mdd_adj"": -60.102475982369405, ""sharpe"": 1.349, ""trades_count"": 52, ""liquidated"": false, ""finishing_balance"": 27083.544657527484}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 328.3108, ""mdd_raw"": -43.4294, ""cagr_adj"": 256.09166237481014, ""mdd_adj"": -49.58249894900095, ""sharpe"": 1.9132, ""trades_count"": 59, ""liquidated"": false, ""finishing_balance"": 48798.38730840392}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 566.1053, ""mdd_raw"": -67.8695, ""cagr_adj"": 203.94844565636737, ""mdd_adj"": -104.05555075895548, ""sharpe"": 1.9289, ""trades_count"": 57, ""liquidated"": false, ""finishing_balance"": 78956.07739904351}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 13.0213, ""mdd_raw"": -60.1607, ""cagr_adj"": 11.486720698145358, ""mdd_adj"": -61.36969070106093, ""sharpe"": 0.5224, ""trades_count"": 34, ""liquidated"": false, ""finishing_balance"": 11426.865122775274}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 225.8407, ""mdd_raw"": -38.9611, ""cagr_adj"": 200.18820077024594, ""mdd_adj"": -42.35229580628332, ""sharpe"": 1.7005, ""trades_count"": 61, ""liquidated"": false, ""finishing_balance"": 36224.61672767328}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 31.945, ""mdd_raw"": -54.5415, ""cagr_adj"": 0.009022838805794464, ""mdd_adj"": -62.22217841211031, ""sharpe"": 0.7445, ""trades_count"": 55, ""liquidated"": false, ""finishing_balance"": 13526.581871820841}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 4.4856, ""mdd_raw"": -44.837, ""cagr_adj"": -1.4668790797212394, ""mdd_adj"": -49.6028859166538, ""sharpe"": 0.365, ""trades_count"": 51, ""liquidated"": false, ""finishing_balance"": 10482.196604955483}]"
219,14,181,2.5,8,9,25,230,3.0,3.0,0.0,3.2,184.30666395059242,-99.83247766452652,8,8,168.70537670155394,150.64074373676866,3.1997199100742835,-97.37695717806935,-61.536929359210575,399,False,82.71977859402337,-2.46,15.6,False,False,False,FAIL,-0.74,84,False,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 433.3439, ""mdd_raw"": -86.9654, ""cagr_adj"": 433.34392704275524, ""mdd_adj"": -82.1850321690187, ""sharpe"": 1.7885, ""trades_count"": 40, ""liquidated"": false, ""finishing_balance"": 61688.43462601816}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 167.034, ""mdd_raw"": -56.3226, ""cagr_adj"": 167.0340361185549, ""mdd_adj"": -56.00985697261669, ""sharpe"": 1.3928, ""trades_count"": 51, ""liquidated"": false, ""finishing_balance"": 29161.815034533563}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 244.9094, ""mdd_raw"": -47.692, ""cagr_adj"": 183.87026555749748, ""mdd_adj"": -56.2014479012719, ""sharpe"": 1.6952, ""trades_count"": 58, ""liquidated"": false, ""finishing_balance"": 38540.56693230294}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 626.2493, ""mdd_raw"": -67.8695, ""cagr_adj"": 243.70561618725867, ""mdd_adj"": -97.37695717806935, ""sharpe"": 1.9836, ""trades_count"": 56, ""liquidated"": false, ""finishing_balance"": 86755.03030566461}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 16.1249, ""mdd_raw"": -58.9671, ""cagr_adj"": 14.532313945977272, ""mdd_adj"": -60.227172386922966, ""sharpe"": 0.5599, ""trades_count"": 32, ""liquidated"": false, ""finishing_balance"": 11769.20199589564}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 310.1469, ""mdd_raw"": -44.7651, ""cagr_adj"": 276.95064875825415, ""mdd_adj"": -42.38274542572015, ""sharpe"": 1.9233, ""trades_count"": 60, ""liquidated"": false, ""finishing_balance"": 46547.722462138285}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 59.022, ""mdd_raw"": -44.4255, ""cagr_adj"": 27.00648609205958, ""mdd_adj"": -51.0603145333182, ""sharpe"": 0.9513, ""trades_count"": 53, ""liquidated"": false, ""finishing_balance"": 16577.56413796676}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 9.6702, ""mdd_raw"": -41.7179, ""cagr_adj"": 3.1997199100742835, ""mdd_adj"": -46.85190830674662, ""sharpe"": 0.4495, ""trades_count"": 49, ""liquidated"": false, ""finishing_balance"": 11041.410444528814}]"
220,14,181,2.5,8,9,25,230,3.5,1.5,0.0,3.2,184.30666395059242,-99.83247766452652,8,7,165.5706448375139,155.59604741912955,-7.626578764186231,-96.22968769654855,-61.207402232769546,432,False,67.2508163428519,-3.6,18.74,False,False,False,FAIL,-24.48,132,False,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 416.3422, ""mdd_raw"": -78.1656, ""cagr_adj"": 416.34224788221496, ""mdd_adj"": -79.14817716213183, ""sharpe"": 1.8318, ""trades_count"": 44, ""liquidated"": false, ""finishing_balance"": 59554.01196587887}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 239.4752, ""mdd_raw"": -56.7221, ""cagr_adj"": 239.47521245861202, ""mdd_adj"": -56.273491760854746, ""sharpe"": 1.6004, ""trades_count"": 56, ""liquidated"": false, ""finishing_balance"": 37879.37189170801}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 252.269, ""mdd_raw"": -50.5959, ""cagr_adj"": 187.71421952807762, ""mdd_adj"": -59.143046982736735, ""sharpe"": 1.7386, ""trades_count"": 57, ""liquidated"": false, ""finishing_balance"": 39437.53291004825}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 372.5531, ""mdd_raw"": -62.8847, ""cagr_adj"": 149.236180448858, ""mdd_adj"": -96.22968769654855, ""sharpe"": 1.7392, ""trades_count"": 61, ""liquidated"": false, ""finishing_balance"": 54315.643196895675}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 21.4394, ""mdd_raw"": -54.7788, ""cagr_adj"": 20.01667259668651, ""mdd_adj"": -57.886704746274965, ""sharpe"": 0.628, ""trades_count"": 34, ""liquidated"": false, ""finishing_balance"": 12357.30586317839}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 349.5031, ""mdd_raw"": -35.2473, ""cagr_adj"": 316.40936747853317, ""mdd_adj"": -38.77218022203429, ""sharpe"": 2.0535, ""trades_count"": 65, ""liquidated"": false, ""finishing_balance"": 51435.11858057139}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 26.0524, ""mdd_raw"": -46.4206, ""cagr_adj"": 2.9978370713151348, ""mdd_adj"": -50.622662775858, ""sharpe"": 0.6955, ""trades_count"": 59, ""liquidated"": false, ""finishing_balance"": 12869.661009424926}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": -1.6645, ""mdd_raw"": -45.1058, ""cagr_adj"": -7.626578764186231, ""mdd_adj"": -51.583266515717256, ""sharpe"": 0.2544, ""trades_count"": 56, ""liquidated"": false, ""finishing_balance"": 9821.468537076475}]"
