combo_id,st_factor,st_period,fast_ema_len,slow_ema_len,direction_ema_len,atr_mult,sl_margin_pct,n_complete,n_positive,mean_cagr,std_cagr,worst_window,worst_mdd,mean_mdd,total_trades,liquidated,worst_mdd_recent,mean_cagr_recent,tier1,tier2,tier3,tier4,tier_pass,cagr_rank,safe_rank,safety_score,plateau_quality,plateau_score,sweet_spot_score,cross_validated,cross_val_status,v4_combo_id,v4_mean_cagr,v4_v5_2_drift,v5_combo_id,v5_mean_cagr,v5_v5_2_drift,window_stats_json
971,2.6,9,9,30,270,3.2,0.0,8,7,163.43795639429794,174.73656985282352,-31.083831115961935,-95.624712266548,-60.825914321520095,350,False,-42.656657832280224,30.89357263554072,True,False,True,True,False,601,1238,55.393423601600546,MIXED,0.0,38.5,False,NEW,,,,,,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 247.332, ""mdd_raw"": -91.821, ""cagr_adj"": 247.33199715995852, ""mdd_adj"": -89.94797086075138, ""sharpe"": 1.534, ""trades_count"": 36, ""liquidated"": false, ""finishing_balance"": 38703.477475088286}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 183.5964, ""mdd_raw"": -52.3383, ""cagr_adj"": 183.59639342896608, ""mdd_adj"": -60.20887314661908, ""sharpe"": 1.4445, ""trades_count"": 45, ""liquidated"": false, ""finishing_balance"": 31138.087666013435}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 618.562, ""mdd_raw"": -43.1364, ""cagr_adj"": 500.9807246067276, ""mdd_adj"": -48.603041232795306, ""sharpe"": 2.4289, ""trades_count"": 47, ""liquidated"": false, ""finishing_balance"": 85754.8738361192}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 540.6655, ""mdd_raw"": -59.1258, ""cagr_adj"": 74.84204487912827, ""mdd_adj"": -95.624712266548, ""sharpe"": 1.9032, ""trades_count"": 53, ""liquidated"": false, ""finishing_balance"": 75675.90390448911}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": -29.8083, ""mdd_raw"": -72.6771, ""cagr_adj"": -31.083831115961935, ""mdd_adj"": -70.20097191356547, ""sharpe"": -0.1701, ""trades_count"": 25, ""liquidated"": false, ""finishing_balance"": 6799.912198762318}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 303.1301, ""mdd_raw"": -34.0559, ""cagr_adj"": 270.04917692448356, ""mdd_adj"": -37.75968919908129, ""sharpe"": 1.8996, ""trades_count"": 57, ""liquidated"": false, ""finishing_balance"": 45680.648664985056}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 70.1072, ""mdd_raw"": -36.7984, ""cagr_adj"": 39.850353503406375, ""mdd_adj"": -41.605398120519986, ""sharpe"": 1.0277, ""trades_count"": 49, ""liquidated"": false, ""finishing_balance"": 17840.642470351188}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 29.7235, ""mdd_raw"": -43.7432, ""cagr_adj"": 21.936791767675068, ""mdd_adj"": -42.656657832280224, ""sharpe"": 0.7337, ""trades_count"": 38, ""liquidated"": false, ""finishing_balance"": 13221.962205758295}]"
972,2.7,6,7,25,230,3.0,0.0,8,8,154.4626124273234,133.34455862343387,5.6934264138437385,-85.90242234948806,-57.97963211559625,394,False,-51.97840311452717,21.640388237589313,True,True,True,True,True,806,381,84.0050852771578,PLATEAU,85.32,83.18,True,STABLE,178,154.46,0.0,,,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 134.2741, ""mdd_raw"": -87.6337, ""cagr_adj"": 134.2741398223069, ""mdd_adj"": -85.15565139285283, ""sharpe"": 1.3665, ""trades_count"": 39, ""liquidated"": false, ""finishing_balance"": 25226.865568802754}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 212.8052, ""mdd_raw"": -53.4676, ""cagr_adj"": 212.80520184076389, ""mdd_adj"": -53.1344206566054, ""sharpe"": 1.5239, ""trades_count"": 49, ""liquidated"": false, ""finishing_balance"": 34648.346611727364}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 192.5298, ""mdd_raw"": -52.1047, ""cagr_adj"": 140.36688738400457, ""mdd_adj"": -59.39676099515451, ""sharpe"": 1.5497, ""trades_count"": 57, ""liquidated"": false, ""finishing_balance"": 32208.399015572424}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 821.3134, ""mdd_raw"": -61.3344, ""cagr_adj"": 401.3368655986806, ""mdd_adj"": -85.90242234948806, ""sharpe"": 2.1443, ""trades_count"": 53, ""liquidated"": false, ""finishing_balance"": 112429.58105916566}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 44.7057, ""mdd_raw"": -48.7377, ""cagr_adj"": 42.95552567087053, ""mdd_adj"": -48.367243940459936, ""sharpe"": 0.887, ""trades_count"": 32, ""liquidated"": false, ""finishing_balance"": 14958.073999257722}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 292.3389, ""mdd_raw"": -48.1338, ""cagr_adj"": 260.68150262678205, ""mdd_adj"": -46.3168310649365, ""sharpe"": 1.8786, ""trades_count"": 64, ""liquidated"": false, ""finishing_balance"": 44349.808562897626}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 33.3501, ""mdd_raw"": -46.2927, ""cagr_adj"": 5.6934264138437385, ""mdd_adj"": -51.97840311452717, ""sharpe"": 0.7536, ""trades_count"": 53, ""liquidated"": false, ""finishing_balance"": 13683.609284072503}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 43.7156, ""mdd_raw"": -37.2636, ""cagr_adj"": 37.58735006133489, ""mdd_adj"": -33.58532341074562, ""sharpe"": 0.8981, ""trades_count"": 47, ""liquidated"": false, ""finishing_balance"": 14758.399144102017}]"
973,2.7,6,7,25,230,3.1,0.0,8,8,146.71784921624464,142.11294630756336,4.8331478273837325,-91.45234890729321,-60.613064853566385,381,False,-53.13144277809594,20.512232258538177,True,True,True,True,True,963,429,83.44897703408537,MIXED,74.76,77.96,False,NEW,,,,,,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 51.4967, ""mdd_raw"": -91.216, ""cagr_adj"": 51.49673536362898, ""mdd_adj"": -91.45234890729321, ""sharpe"": 1.1294, ""trades_count"": 39, ""liquidated"": false, ""finishing_balance"": 15706.707163331319}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 201.1253, ""mdd_raw"": -52.9433, ""cagr_adj"": 201.12525575249157, ""mdd_adj"": -62.99879350597307, ""sharpe"": 1.4922, ""trades_count"": 48, ""liquidated"": false, ""finishing_balance"": 33240.9833486339}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 208.8899, ""mdd_raw"": -52.1047, ""cagr_adj"": 153.7006458885238, ""mdd_adj"": -59.44223928497164, ""sharpe"": 1.6038, ""trades_count"": 55, ""liquidated"": false, ""finishing_balance"": 34176.047842314256}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 809.1534, ""mdd_raw"": -62.6187, ""cagr_adj"": 405.64937607823816, ""mdd_adj"": -86.14209159744361, ""sharpe"": 2.1373, ""trades_count"": 52, ""liquidated"": false, ""finishing_balance"": 110813.58741756219}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 40.607, ""mdd_raw"": -51.2133, ""cagr_adj"": 38.86022193128365, ""mdd_adj"": -50.91649065673083, ""sharpe"": 0.8444, ""trades_count"": 29, ""liquidated"": false, ""finishing_balance"": 14496.98785889407}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 313.9967, ""mdd_raw"": -48.1338, ""cagr_adj"": 281.88609419871466, ""mdd_adj"": -46.29806747953526, ""sharpe"": 1.9436, ""trades_count"": 61, ""liquidated"": false, ""finishing_balance"": 47024.009585715154}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 32.5713, ""mdd_raw"": -45.8381, ""cagr_adj"": 4.8331478273837325, ""mdd_adj"": -53.13144277809594, ""sharpe"": 0.7469, ""trades_count"": 51, ""liquidated"": false, ""finishing_balance"": 13596.557715227542}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 42.3888, ""mdd_raw"": -37.2636, ""cagr_adj"": 36.19131668969262, ""mdd_adj"": -34.523044618487525, ""sharpe"": 0.8819, ""trades_count"": 46, ""liquidated"": false, ""finishing_balance"": 14612.218776289214}]"
974,2.7,6,7,25,230,3.2,0.0,8,8,152.24388440478342,134.28458114667006,4.799401783486634,-89.67702979620726,-59.56959532884858,375,False,-53.1326337555916,20.201454892882534,True,True,True,True,True,858,424,83.53344151263038,MIXED,70.65,76.9,False,NEW,,,,,,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 86.825, ""mdd_raw"": -89.3915, ""cagr_adj"": 86.82497447512372, ""mdd_adj"": -89.67702979620726, ""sharpe"": 1.2315, ""trades_count"": 38, ""liquidated"": false, ""finishing_balance"": 19725.58497803267}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 202.8043, ""mdd_raw"": -52.9433, ""cagr_adj"": 202.8043298094743, ""mdd_adj"": -62.99879350597307, ""sharpe"": 1.4972, ""trades_count"": 48, ""liquidated"": false, ""finishing_balance"": 33443.00492250316}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 238.8407, ""mdd_raw"": -48.9808, ""cagr_adj"": 181.86326192844894, ""mdd_adj"": -52.298016365908886, ""sharpe"": 1.6987, ""trades_count"": 53, ""liquidated"": false, ""finishing_balance"": 37802.23296278519}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 785.8977, ""mdd_raw"": -62.6187, ""cagr_adj"": 381.30384330906713, ""mdd_adj"": -87.6221761072726, ""sharpe"": 2.1206, ""trades_count"": 52, ""liquidated"": false, ""finishing_balance"": 107728.4306118578}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 40.6428, ""mdd_raw"": -51.2133, ""cagr_adj"": 38.89610437386304, ""mdd_adj"": -50.91649065673083, ""sharpe"": 0.8448, ""trades_count"": 29, ""liquidated"": false, ""finishing_balance"": 14501.01677268511}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 317.4841, ""mdd_raw"": -48.1338, ""cagr_adj"": 285.8556515565252, ""mdd_adj"": -46.30843073958325, ""sharpe"": 1.946, ""trades_count"": 60, ""liquidated"": false, ""finishing_balance"": 47455.80658621024}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 32.5345, ""mdd_raw"": -45.8381, ""cagr_adj"": 4.799401783486634, ""mdd_adj"": -53.1326337555916, ""sharpe"": 0.7466, ""trades_count"": 51, ""liquidated"": false, ""finishing_balance"": 13592.438645147258}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 41.7498, ""mdd_raw"": -37.2636, ""cagr_adj"": 35.60350800227843, ""mdd_adj"": -33.60319170352115, ""sharpe"": 0.8753, ""trades_count"": 44, ""liquidated"": false, ""finishing_balance"": 14541.848254099132}]"
975,2.7,6,7,25,250,3.0,0.0,8,8,164.0843753057057,147.85885561576066,24.48270497603233,-85.90242234948806,-56.67975213213236,384,False,-41.71305542221169,28.3003722624388,True,True,True,True,True,592,3,93.35108903116992,PLATEAU,85.09,87.78,False,NEW,,,,,,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 109.92, ""mdd_raw"": -88.0037, ""cagr_adj"": 109.92004266497007, ""mdd_adj"": -85.59980519772314, ""sharpe"": 1.2882, ""trades_count"": 37, ""liquidated"": false, ""finishing_balance"": 22389.737885045215}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 260.2065, ""mdd_raw"": -53.4676, ""cagr_adj"": 260.2065208338045, ""mdd_adj"": -53.13442065660544, ""sharpe"": 1.6428, ""trades_count"": 48, ""liquidated"": false, ""finishing_balance"": 40406.808738635955}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 184.2497, ""mdd_raw"": -52.1047, ""cagr_adj"": 131.33335283411776, ""mdd_adj"": -61.16212113897653, ""sharpe"": 1.5307, ""trades_count"": 57, ""liquidated"": false, ""finishing_balance"": 31216.259270496885}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 821.3134, ""mdd_raw"": -61.3344, ""cagr_adj"": 401.3368655986806, ""mdd_adj"": -85.90242234948806, ""sharpe"": 2.1443, ""trades_count"": 53, ""liquidated"": false, ""finishing_balance"": 112429.58105916566}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 26.2353, ""mdd_raw"": -52.1504, ""cagr_adj"": 24.48270497603233, ""mdd_adj"": -51.593738887778365, ""sharpe"": 0.6855, ""trades_count"": 28, ""liquidated"": false, ""finishing_balance"": 12890.004986830041}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 364.5837, ""mdd_raw"": -37.6309, ""cagr_adj"": 328.79477101316263, ""mdd_adj"": -38.48033008395822, ""sharpe"": 2.0564, ""trades_count"": 63, ""liquidated"": false, ""finishing_balance"": 53318.27025632221}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 53.537, ""mdd_raw"": -37.3758, ""cagr_adj"": 26.25818034284242, ""mdd_adj"": -41.71305542221169, ""sharpe"": 0.912, ""trades_count"": 52, ""liquidated"": false, ""finishing_balance"": 15955.481901558407}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 36.3477, ""mdd_raw"": -40.2114, ""cagr_adj"": 30.342564182035183, ""mdd_adj"": -35.852123320317425, ""sharpe"": 0.8095, ""trades_count"": 46, ""liquidated"": false, ""finishing_balance"": 13947.912268424996}]"
976,2.7,6,7,25,250,3.1,0.0,8,8,158.66019168964735,157.26645961093388,25.281656144095944,-91.70810090126768,-58.5833853124434,372,False,-43.08726113778988,27.147285996416336,True,True,True,True,True,718,2,93.6496903054966,PLATEAU,88.25,88.63,False,NEW,,,,,,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 35.7478, ""mdd_raw"": -91.4788, ""cagr_adj"": 35.747808850170436, ""mdd_adj"": -91.70810090126768, ""sharpe"": 1.0515, ""trades_count"": 37, ""liquidated"": false, ""finishing_balance"": 13940.259659489671}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 246.7566, ""mdd_raw"": -52.9433, ""cagr_adj"": 246.75663982407485, ""mdd_adj"": -62.99879350597306, ""sharpe"": 1.6136, ""trades_count"": 47, ""liquidated"": false, ""finishing_balance"": 38765.545481983085}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 200.1467, ""mdd_raw"": -52.1047, ""cagr_adj"": 144.16152389590903, ""mdd_adj"": -60.55728019366086, ""sharpe"": 1.5857, ""trades_count"": 55, ""liquidated"": false, ""finishing_balance"": 33123.29711795909}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 809.1534, ""mdd_raw"": -62.6187, ""cagr_adj"": 405.64937607823816, ""mdd_adj"": -86.14209159744361, ""sharpe"": 2.1373, ""trades_count"": 52, ""liquidated"": false, ""finishing_balance"": 110813.58741756219}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 31.3417, ""mdd_raw"": -51.1661, ""cagr_adj"": 29.60574251605106, ""mdd_adj"": -50.610643282235856, ""sharpe"": 0.7446, ""trades_count"": 26, ""liquidated"": false, ""finishing_balance"": 13459.19943612647}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 389.3565, ""mdd_raw"": -37.6309, ""cagr_adj"": 353.06587035990253, ""mdd_adj"": -36.21549136893993, ""sharpe"": 2.1212, ""trades_count"": 60, ""liquidated"": false, ""finishing_balance"": 56423.53773505535}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 52.6404, ""mdd_raw"": -36.8457, ""cagr_adj"": 25.281656144095944, ""mdd_adj"": -43.08726113778988, ""sharpe"": 0.9054, ""trades_count"": 50, ""liquidated"": false, ""finishing_balance"": 15853.977269090954}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 35.089, ""mdd_raw"": -40.2114, ""cagr_adj"": 29.012915848736732, ""mdd_adj"": -37.347420512236305, ""sharpe"": 0.7936, ""trades_count"": 45, ""liquidated"": false, ""finishing_balance"": 13809.759686582545}]"
977,2.7,6,7,25,250,3.2,0.0,8,8,163.58718264912017,149.2417332923736,25.24229783091978,-89.90768886748785,-58.46400062662927,366,False,-43.08822696810958,26.791104231403562,True,True,True,True,True,600,1,93.71727115312274,PLATEAU,87.43,88.82,False,NEW,,,,,,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 68.606, ""mdd_raw"": -89.6286, ""cagr_adj"": 68.60599271823367, ""mdd_adj"": -89.90768886748785, ""sharpe"": 1.1571, ""trades_count"": 36, ""liquidated"": false, ""finishing_balance"": 17643.890040997157}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 248.6902, ""mdd_raw"": -52.9433, ""cagr_adj"": 248.69015442270958, ""mdd_adj"": -62.99879350597308, ""sharpe"": 1.6186, ""trades_count"": 47, ""liquidated"": false, ""finishing_balance"": 39001.14249871494}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 229.2498, ""mdd_raw"": -48.9808, ""cagr_adj"": 171.4820625470839, ""mdd_adj"": -56.44339056446164, ""sharpe"": 1.6823, ""trades_count"": 53, ""liquidated"": false, ""finishing_balance"": 36637.78210768834}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 785.8977, ""mdd_raw"": -62.6187, ""cagr_adj"": 381.30384330906713, ""mdd_adj"": -87.6221761072726, ""sharpe"": 2.1206, ""trades_count"": 52, ""liquidated"": false, ""finishing_balance"": 107728.4306118578}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 31.3417, ""mdd_raw"": -51.1661, ""cagr_adj"": 29.60574251605106, ""mdd_adj"": -50.610643282235856, ""sharpe"": 0.7446, ""trades_count"": 26, ""liquidated"": false, ""finishing_balance"": 13459.19943612647}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 391.0126, ""mdd_raw"": -37.6309, ""cagr_adj"": 355.4274572170088, ""mdd_adj"": -41.20872200195581, ""sharpe"": 2.1184, ""trades_count"": 59, ""liquidated"": false, ""finishing_balance"": 56631.642296745806}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 52.598, ""mdd_raw"": -36.8457, ""cagr_adj"": 25.24229783091978, ""mdd_adj"": -43.08822696810958, ""sharpe"": 0.9051, ""trades_count"": 50, ""liquidated"": false, ""finishing_balance"": 15849.174314932236}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 34.3701, ""mdd_raw"": -40.2114, ""cagr_adj"": 28.339910631887342, ""mdd_adj"": -35.83236371553773, ""sharpe"": 0.7853, ""trades_count"": 43, ""liquidated"": false, ""finishing_balance"": 13730.904348480557}]"
978,2.7,6,7,25,270,3.0,0.0,8,8,158.0370137860151,139.62400193651212,11.238145943949696,-85.59980519772323,-56.15616256999138,379,False,-37.016627370071376,34.83748625787938,True,True,True,True,True,732,162,86.7509486637909,MIXED,67.37,77.45,False,NEW,,,,,,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 78.4467, ""mdd_raw"": -88.5777, ""cagr_adj"": 78.44668967978423, ""mdd_adj"": -85.59980519772323, ""sharpe"": 1.1752, ""trades_count"": 37, ""liquidated"": false, ""finishing_balance"": 18765.982853003614}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 297.9681, ""mdd_raw"": -53.4676, ""cagr_adj"": 297.9680649353015, ""mdd_adj"": -53.1344206566054, ""sharpe"": 1.7278, ""trades_count"": 47, ""liquidated"": false, ""finishing_balance"": 45043.62999485888}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 206.3755, ""mdd_raw"": -52.1047, ""cagr_adj"": 149.0458514691447, ""mdd_adj"": -60.63765638647139, ""sharpe"": 1.6064, ""trades_count"": 56, ""liquidated"": false, ""finishing_balance"": 33873.00928823355}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 765.6561, ""mdd_raw"": -61.3344, ""cagr_adj"": 330.0574670440268, ""mdd_adj"": -81.77903955855282, ""sharpe"": 2.0977, ""trades_count"": 54, ""liquidated"": false, ""finishing_balance"": 105049.03940602312}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 12.8041, ""mdd_raw"": -56.4419, ""cagr_adj"": 11.238145943949696, ""mdd_adj"": -55.94921412207934, ""sharpe"": 0.515, ""trades_count"": 26, ""liquidated"": false, ""finishing_balance"": 11402.933388521427}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 363.843, ""mdd_raw"": -37.6309, ""cagr_adj"": 327.86491870015516, ""mdd_adj"": -38.48033008395822, ""sharpe"": 2.0539, ""trades_count"": 64, ""liquidated"": false, ""finishing_balance"": 53225.63554298059}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 69.8644, ""mdd_raw"": -36.3068, ""cagr_adj"": 42.8738180653849, ""mdd_adj"": -36.65220718446929, ""sharpe"": 1.028, ""trades_count"": 51, ""liquidated"": false, ""finishing_balance"": 17812.8952890484}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 32.8174, ""mdd_raw"": -37.1807, ""cagr_adj"": 26.801154450373854, ""mdd_adj"": -37.016627370071376, ""sharpe"": 0.7749, ""trades_count"": 44, ""liquidated"": false, ""finishing_balance"": 13560.693818788171}]"
979,2.7,6,7,25,270,3.1,0.0,8,8,153.63244000618732,149.9273029340263,13.383381454982747,-91.72664336609175,-57.97134970748132,368,False,-38.48593162108751,33.65403859630002,True,True,True,True,True,827,116,87.71640361833683,MIXED,73.39,79.81,False,NEW,,,,,,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 14.5533, ""mdd_raw"": -91.8865, ""cagr_adj"": 14.55329055962169, ""mdd_adj"": -91.72664336609175, ""sharpe"": 0.934, ""trades_count"": 37, ""liquidated"": false, ""finishing_balance"": 11591.42703530793}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 283.1082, ""mdd_raw"": -52.9433, ""cagr_adj"": 283.1081920305516, ""mdd_adj"": -62.99879350597306, ""sharpe"": 1.7005, ""trades_count"": 46, ""liquidated"": false, ""finishing_balance"": 43214.02609480769}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 223.5099, ""mdd_raw"": -52.1047, ""cagr_adj"": 162.83546160942333, ""mdd_adj"": -60.69556493417121, ""sharpe"": 1.662, ""trades_count"": 54, ""liquidated"": false, ""finishing_balance"": 35942.351106558126}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 754.2307, ""mdd_raw"": -62.6187, ""cagr_adj"": 335.7837640562118, ""mdd_adj"": -81.99831244459041, ""sharpe"": 2.0909, ""trades_count"": 53, ""liquidated"": false, ""finishing_balance"": 103539.12913029824}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 14.9319, ""mdd_raw"": -55.5459, ""cagr_adj"": 13.383381454982747, ""mdd_adj"": -54.997853234527405, ""sharpe"": 0.5437, ""trades_count"": 25, ""liquidated"": false, ""finishing_balance"": 11637.502662047244}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 388.5762, ""mdd_raw"": -37.6309, ""cagr_adj"": 352.0873531461073, ""mdd_adj"": -36.21549136893993, ""sharpe"": 2.1186, ""trades_count"": 61, ""liquidated"": false, ""finishing_balance"": 56325.507956169444}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 68.8725, ""mdd_raw"": -36.714, ""cagr_adj"": 41.80290167715675, ""mdd_adj"": -36.65220718446929, ""sharpe"": 1.0215, ""trades_count"": 49, ""liquidated"": false, ""finishing_balance"": 17699.574274951072}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 31.5912, ""mdd_raw"": -37.1807, ""cagr_adj"": 25.50517551544329, ""mdd_adj"": -38.48593162108751, ""sharpe"": 0.7583, ""trades_count"": 43, ""liquidated"": false, ""finishing_balance"": 13426.376594347228}]"
980,2.7,6,7,25,270,3.2,0.0,8,8,158.25490752605035,144.32686052250236,13.383381454982747,-90.04442708804112,-57.93620935907028,362,False,-36.65220718446929,33.44325602166567,True,True,True,True,True,730,111,87.78819422623808,MIXED,69.58,78.77,False,NEW,,,,,,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 40.7964, ""mdd_raw"": -90.1248, ""cagr_adj"": 40.796442297396894, ""mdd_adj"": -90.04442708804112, ""sharpe"": 1.0318, ""trades_count"": 36, ""liquidated"": false, ""finishing_balance"": 14504.684103619897}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 285.2444, ""mdd_raw"": -52.9433, ""cagr_adj"": 285.244402839732, ""mdd_adj"": -62.99879350597308, ""sharpe"": 1.7056, ""trades_count"": 46, ""liquidated"": false, ""finishing_balance"": 43476.65868522587}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 254.8783, ""mdd_raw"": -49.0567, ""cagr_adj"": 192.23313321700098, ""mdd_adj"": -58.39767957233604, ""sharpe"": 1.7605, ""trades_count"": 52, ""liquidated"": false, ""finishing_balance"": 39755.9465046771}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 732.3798, ""mdd_raw"": -62.6187, ""cagr_adj"": 313.047928686989, ""mdd_adj"": -83.50854470645423, ""sharpe"": 2.0744, ""trades_count"": 53, ""liquidated"": false, ""finishing_balance"": 100656.50023670084}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 14.9319, ""mdd_raw"": -55.5459, ""cagr_adj"": 13.383381454982747, ""mdd_adj"": -54.997853234527405, ""sharpe"": 0.5437, ""trades_count"": 25, ""liquidated"": false, ""finishing_balance"": 11637.502662047244}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 390.2296, ""mdd_raw"": -37.6309, ""cagr_adj"": 354.44745966896977, ""mdd_adj"": -41.20872200195581, ""sharpe"": 2.1159, ""trades_count"": 60, ""liquidated"": false, ""finishing_balance"": 56533.250958748446}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 68.8255, ""mdd_raw"": -36.714, ""cagr_adj"": 41.759000060129694, ""mdd_adj"": -36.65220718446929, ""sharpe"": 1.0211, ""trades_count"": 49, ""liquidated"": false, ""finishing_balance"": 17694.212198140405}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 31.1693, ""mdd_raw"": -37.2028, ""cagr_adj"": 25.127511983201643, ""mdd_adj"": -35.68144757880529, ""sharpe"": 0.754, ""trades_count"": 41, ""liquidated"": false, ""finishing_balance"": 13380.181946108918}]"
